County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,PK-12 Count,Teacher FTE,Pupil/ Teacher FTE Ratio
51,PUEBLO,2690,PUEBLO CITY 60,1304,CARLILE ELEMENTARY SCHOOL,256,14.9994,17.07
51,PUEBLO,2690,PUEBLO CITY 60,1402,CENTENNIAL HIGH SCHOOL,1197,63.5512,18.84
51,PUEBLO,2690,PUEBLO CITY 60,1454,CENTRAL HIGH SCHOOL,785,43.2512,18.15
51,PUEBLO,2690,PUEBLO CITY 60,1488,CHAVEZ/HUERTA K-12 PREPARATORY ACADEMY,927,58.4561,15.86
51,PUEBLO,2690,PUEBLO CITY 60,1504,GOODNIGHT ELEMENTARY SCHOOL,715,34.497,20.73
51,PUEBLO,2690,PUEBLO CITY 60,1828,COLUMBIAN ELEMENTARY SCHOOL,371,19.499,19.03
51,PUEBLO,2690,PUEBLO CITY 60,2096,CORWIN INTERNATIONAL MAGNET SCHOOL,606,31.31,19.35
51,PUEBLO,2690,PUEBLO CITY 60,2394,EAST HIGH SCHOOL,1091,62.3029,17.51
51,PUEBLO,2690,PUEBLO CITY 60,2438,EVA R BACA ELEMENTARY SCHOOL,345,19.4877,17.70
51,PUEBLO,2690,PUEBLO CITY 60,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,391,21.4994,18.19
51,PUEBLO,2690,PUEBLO CITY 60,3206,HEROES MIDDLE SCHOOL,268,19.5191,13.73
51,PUEBLO,2690,PUEBLO CITY 60,3724,HAAFF ELEMENTARY SCHOOL,362,18.4994,19.57
51,PUEBLO,2690,PUEBLO CITY 60,3924,HERITAGE ELEMENTARY SCHOOL,382,20.9996,18.19
51,PUEBLO,2690,PUEBLO CITY 60,3976,HIGHLAND PARK ELEMENTARY SCHOOL,524,30.7522,17.04
51,PUEBLO,2690,PUEBLO CITY 60,4302,IRVING ELEMENTARY SCHOOL,375,21.3857,17.54
51,PUEBLO,2690,PUEBLO CITY 60,4376,RISLEY INTERNATIONAL ACADEMY OF INNOVATION,326,32.9335,9.90
51,PUEBLO,2690,PUEBLO CITY 60,5048,PUEBLO ACADEMY OF ARTS,712,46.9838,15.15
51,PUEBLO,2690,PUEBLO CITY 60,5916,MINNEQUA ELEMENTARY SCHOOL,413,23.0736,17.90
51,PUEBLO,2690,PUEBLO CITY 60,6132,MORTON ELEMENTARY SCHOOL,488,26.2662,18.58
51,PUEBLO,2690,PUEBLO CITY 60,6399,NORTHMOOR PRESCHOOL,21,1,21.00
51,PUEBLO,2690,PUEBLO CITY 60,6677,PARAGON LEARNING CENTER,40,8.0539,4.97
51,PUEBLO,2690,PUEBLO CITY 60,6770,PARK VIEW ELEMENTARY SCHOOL,432,25.2658,17.10
51,PUEBLO,2690,PUEBLO CITY 60,6775,PUEBLO SCH. FOR ARTS & SCIENCES AT FULTON HEIGHTS,148,10.16,14.57
51,PUEBLO,2690,PUEBLO CITY 60,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,453,25.088,18.06
51,PUEBLO,2690,PUEBLO CITY 60,7481,RONCALLI STEM ACADEMY,427,35.1918,12.13
51,PUEBLO,2690,PUEBLO CITY 60,8030,HEROES ACADEMY PREK-5,261,18.3517,14.22
51,PUEBLO,2690,PUEBLO CITY 60,8082,SOUTH HIGH SCHOOL,1063,59.5511,17.85
51,PUEBLO,2690,PUEBLO CITY 60,8116,SOUTH PARK ELEMENTARY SCHOOL,360,20.4994,17.56
51,PUEBLO,2690,PUEBLO CITY 60,8402,SUNSET PARK ELEMENTARY SCHOOL,491,23.746,20.68
51,PUEBLO,2690,PUEBLO CITY 60,9188,W H HEATON MIDDLE SCHOOL,665,40.7978,16.30
51,PUEBLO,2700,PUEBLO COUNTY 70,0025,SKY VIEW MIDDLE SCHOOL,615,29.9107,20.56
51,PUEBLO,2700,PUEBLO COUNTY 70,0026,DESERT SAGE ELEMENTARY SCHOOL,441,22.8099,19.33
51,PUEBLO,2700,PUEBLO COUNTY 70,0472,AVONDALE ELEMENTARY SCHOOL,207,14.7198,14.06
51,PUEBLO,2700,PUEBLO COUNTY 70,0852,BEULAH ELEMENTARY SCHOOL,85,6.5907,12.90
51,PUEBLO,2700,PUEBLO COUNTY 70,0856,BEULAH MIDDLE SCHOOL,73,4.0663,17.95
51,PUEBLO,2700,PUEBLO COUNTY 70,1377,CEDAR RIDGE ELEMENTARY SCHOOL,508,21,24.19
51,PUEBLO,2700,PUEBLO COUNTY 70,5990,70 ONLINE,153,6.2763,24.38
51,PUEBLO,2700,PUEBLO COUNTY 70,6354,NORTH MESA ELEMENTARY SCHOOL,493,24.3293,20.26
51,PUEBLO,2700,PUEBLO COUNTY 70,7086,PLEASANT VIEW MIDDLE SCHOOL,373,20.9412,17.81
51,PUEBLO,2700,PUEBLO COUNTY 70,7153,PRAIRIE WINDS ELEMENTARY SCHOOL,525,26.1268,20.09
51,PUEBLO,2700,PUEBLO COUNTY 70,7208,PUEBLO COUNTY HIGH SCHOOL,983,52.3027,18.79
51,PUEBLO,2700,PUEBLO COUNTY 70,7210,LIBERTY POINT ELEMENTARY SCHOOL,359,21.9024,16.39
51,PUEBLO,2700,PUEBLO COUNTY 70,7212,LIBERTY POINT INTERNATIONAL SCHOOL,474,26.9003,17.62
51,PUEBLO,2700,PUEBLO COUNTY 70,7214,PUEBLO WEST HIGH SCHOOL,1399,56.6786,24.68
51,PUEBLO,2700,PUEBLO COUNTY 70,7530,RYE ELEMENTARY SCHOOL,349,19,18.37
51,PUEBLO,2700,PUEBLO COUNTY 70,7532,CRAVER MIDDLE SCHOOL,183,11.5892,15.79
51,PUEBLO,2700,PUEBLO COUNTY 70,7534,RYE HIGH SCHOOL,229,14.2415,16.08
51,PUEBLO,2700,PUEBLO COUNTY 70,7879,SWALLOWS CHARTER ACADEMY HIGH SCHOOL,160,6.2368,25.65
51,PUEBLO,2700,PUEBLO COUNTY 70,7886,SIERRA VISTA ELEMENTARY SCHOOL,483,23.8,20.29
51,PUEBLO,2700,PUEBLO COUNTY 70,8110,SOUTH MESA ELEMENTARY SCHOOL,436,23.5294,18.53
51,PUEBLO,2700,PUEBLO COUNTY 70,8420,SWALLOWS CHARTER ACADEMY,432,19.0259,22.71
51,PUEBLO,2700,PUEBLO COUNTY 70,8810,THE CONNECT CHARTER SCHOOL,276,13.3251,20.71
51,PUEBLO,2700,PUEBLO COUNTY 70,9130,VINELAND ELEMENTARY SCHOOL,291,19.9085,14.62
51,PUEBLO,2700,PUEBLO COUNTY 70,9134,VINELAND MIDDLE SCHOOL,334,20,16.70
52,RIO BLANCO,2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,366,25.5,14.35
52,RIO BLANCO,2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,174,10,17.40
52,RIO BLANCO,2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,202,11.4375,17.66
52,RIO BLANCO,2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,289,16.9675,17.03
52,RIO BLANCO,2720,RANGELY RE-4,7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,223,17.4514,12.78
53,RIO GRANDE,2730,DEL NORTE C-7,2148,DEL NORTE SCHOOLS K-8,280,15.8634,17.65
53,RIO GRANDE,2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,131,12.4399,10.53
53,RIO GRANDE,2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,133,8.7414,15.21
53,RIO GRANDE,2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,36,2.0163,17.85
53,RIO GRANDE,2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,375,30.9344,12.12
53,RIO GRANDE,2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,214,17.2517,12.40
53,RIO GRANDE,2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,272,18.3183,14.85
53,RIO GRANDE,2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,123,3.0182,40.75
53,RIO GRANDE,2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,186,14.9671,12.43
53,RIO GRANDE,2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,118,9.1845,12.85
53,RIO GRANDE,2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,66,4.5806,14.41
54,ROUTT,2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,207,15.302,13.53
54,ROUTT,2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,103,6.0413,17.05
54,ROUTT,2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,133,12.375,10.75
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,4812,STEAMBOAT SPRINGS EARLY CHILDHOOD CENTER,35,1.989,17.60
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,92,6.5486,14.05
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,566,35.8809,15.77
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,606,38.1198,15.90
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,827,44.0024,18.79
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,510,34.5018,14.78
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,9757,YAMPA VALLEY HIGH SCHOOL,23,2.503,9.19
54,ROUTT,2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,87,7.1675,12.14
54,ROUTT,2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,98,8.5,11.53
54,ROUTT,2780,SOUTH ROUTT RE 3,8119,SOROCO PRESCHOOL AT YAMPA,32,2,16.00
54,ROUTT,2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,142,13,10.92
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SCHOOL,125,14.733,8.48
55,SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,85,7.3402,11.58
55,SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,147,14.744,9.97
55,SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,8,0.3496,22.88
55,SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,8,0.3496,22.88
55,SAGUACHE,2810,CENTER 26 JT,1412,HASKIN ELEMENTARY SCHOOL,338,23.4585,14.41
55,SAGUACHE,2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,121,8.8904,13.61
55,SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,151,12.9439,11.67
56,SAN JUAN,2820,SILVERTON 1,7900,SILVERTON ELEMENTARY SCHOOL,36,4.45,8.09
56,SAN JUAN,2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,18,3.4514,5.22
56,SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,14,2.8639,4.89
57,SAN MIGUEL,2830,TELLURIDE R-1,8786,TELLURIDE INTERMEDIATE SCHOOL,334,26.0443,12.82
57,SAN MIGUEL,2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,144,10.445,13.79
57,SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,252,20.0621,12.56
57,SAN MIGUEL,2830,TELLURIDE R-1,8811,TELLURIDE ELEMENTARY SCHOOL,172,18.5081,9.29
57,SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,239,18.3893,13.00
58,SEDGWICK,2862,JULESBURG RE-1,4369,DESTINATIONS CAREER ACADEMY OF COLORADO,250,14.2506,17.54
58,SEDGWICK,2862,JULESBURG RE-1,4488,JULESBURG ELEMENTARY SCHOOL,159,12.5,12.72
58,SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,111,7.5,14.80
58,SEDGWICK,2865,REVERE SCHOOL DISTRICT,7050,REVERE ELEMENTARY,68,7.5929,8.96
58,SEDGWICK,2865,REVERE SCHOOL DISTRICT,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,49,7.1929,6.81
59,SUMMIT,3000,SUMMIT RE-1,8370,DILLON VALLEY ELEMENTARY SCHOOL,425,31.0511,13.69
59,SUMMIT,3000,SUMMIT RE-1,8372,BRECKENRIDGE ELEMENTARY SCHOOL,213,15.15,14.06
59,SUMMIT,3000,SUMMIT RE-1,8374,FRISCO ELEMENTARY SCHOOL,260,18.9,13.76
59,SUMMIT,3000,SUMMIT RE-1,8375,SNOWY PEAKS HIGH SCHOOL,61,5,12.20
59,SUMMIT,3000,SUMMIT RE-1,8376,SILVERTHORNE ELEMENTARY SCHOOL,315,26.0574,12.09
59,SUMMIT,3000,SUMMIT RE-1,8377,SUMMIT MIDDLE SCHOOL,801,57.9457,13.82
59,SUMMIT,3000,SUMMIT RE-1,8378,SUMMIT HIGH SCHOOL,924,53.74,17.19
59,SUMMIT,3000,SUMMIT RE-1,8385,SUMMIT COVE ELEMENTARY SCHOOL,298,21.8152,13.66
59,SUMMIT,3000,SUMMIT RE-1,8993,UPPER BLUE ELEMENTARY SCHOOL,295,19.3,15.28
60,TELLER,3010,CRIPPLE CREEK-VICTOR RE-1,2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,181,13.7353,13.18
60,TELLER,3010,CRIPPLE CREEK-VICTOR RE-1,9080,CRESSON ELEMENTARY SCHOOL,186,14.5,12.83
60,TELLER,3020,WOODLAND PARK RE-2,8379,SUMMIT ELEMENTARY SCHOOL,359,21.4317,16.75
60,TELLER,3020,WOODLAND PARK RE-2,9692,GATEWAY ELEMENTARY SCHOOL,373,19.8237,18.82
60,TELLER,3020,WOODLAND PARK RE-2,9694,WOODLAND PARK MIDDLE SCHOOL,587,31.9109,18.39
60,TELLER,3020,WOODLAND PARK RE-2,9696,WOODLAND PARK HIGH SCHOOL,776,43.0231,18.04
60,TELLER,3020,WOODLAND PARK RE-2,9698,COLUMBINE ELEMENTARY SCHOOL,407,23.4994,17.32
61,WASHINGTON,3030,AKRON R-1,0086,AKRON ELEMENTARY SCHOOL,282,22.3871,12.60
61,WASHINGTON,3030,AKRON R-1,0090,AKRON HIGH SCHOOL,90,10.1345,8.88
61,WASHINGTON,3040,ARICKAREE R-2,0304,ARICKAREE ELEMENTARY SCHOOL,45,6.2845,7.16
61,WASHINGTON,3040,ARICKAREE R-2,0308,ARICKAREE UNDIVIDED HIGH SCHOOL,56,7.0636,7.93
61,WASHINGTON,3050,OTIS R-3,6582,OTIS ELEMENTARY SCHOOL,127,8.7648,14.49
61,WASHINGTON,3050,OTIS R-3,6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,116,9.7267,11.93
61,WASHINGTON,3060,LONE STAR 101,5238,LONE STAR MIDDLE SCHOOL,35,3.4044,10.28
61,WASHINGTON,3060,LONE STAR 101,5254,LONE STAR ELEMENTARY SCHOOL,55,8.4756,6.49
61,WASHINGTON,3060,LONE STAR 101,5258,LONE STAR UNDIVIDED HIGH SCHOOL,29,6.0149,4.82
61,WASHINGTON,3070,WOODLIN R-104,9700,WOODLIN ELEMENTARY SCHOOL,65,4.5469,14.30
61,WASHINGTON,3070,WOODLIN R-104,9704,WOODLIN UNDIVIDED HIGH SCHOOL,41,6.4784,6.33
62,WELD,3080,WELD COUNTY RE-1,3398,GILCREST ELEMENTARY SCHOOL,167,17.8583,9.35
62,WELD,3080,WELD COUNTY RE-1,4852,PETE MIRICH ELEMENTARY SCHOOL,366,25.0456,14.61
62,WELD,3080,WELD COUNTY RE-1,4854,NORTH VALLEY MIDDLE SCHOOL,265,17.9505,14.76
62,WELD,3080,WELD COUNTY RE-1,7056,PLATTEVILLE ELEMENTARY SCHOOL,410,25.3377,16.18
62,WELD,3080,WELD COUNTY RE-1,7058,SOUTH VALLEY MIDDLE SCHOOL,197,13.9676,14.10
62,WELD,3080,WELD COUNTY RE-1,9032,VALLEY HIGH SCHOOL,533,36.4983,14.60
62,WELD,3085,EATON RE-2,0754,BENJAMIN EATON ELEMENTARY SCHOOL,391,23.75,16.46
62,WELD,3085,EATON RE-2,2448,EATON ELEMENTARY SCHOOL,369,22.25,16.58
62,WELD,3085,EATON RE-2,2452,EATON MIDDLE SCHOOL,485,26.7896,18.10
62,WELD,3085,EATON RE-2,2456,EATON HIGH SCHOOL,544,33.2403,16.37
62,WELD,3085,EATON RE-2,3286,GALETON ELEMENTARY SCHOOL,123,9.0989,13.52
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1299,CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,187,12.2985,15.21
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,1446,WELD CENTRAL SENIOR HIGH SCHOOL,669,36.3716,18.39
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,3090,LOCHBUIE ELEMENTARY SCHOOL,577,35.4096,16.30
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,4148,HUDSON ACADEMY OF ARTS AND SCIENCES,327,19.5137,16.76
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,4526,HOFF ELEMENTARY SCHOOL,226,16.5328,13.67
62,WELD,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,9347,WELD CENTRAL MIDDLE SCHOOL,489,26.0984,18.74
62,WELD,3100,WINDSOR RE-4,0055,GRANDVIEW ELEMENTARY SCHOOL,507,27,18.78
62,WELD,3100,WINDSOR RE-4,6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,418,25,16.72
62,WELD,3100,WINDSOR RE-4,7755,SEVERANCE MIDDLE SCHOOL,527,32.5,16.22
62,WELD,3100,WINDSOR RE-4,7958,SKYVIEW ELEMENTARY SCHOOL,389,26.5,14.68
62,WELD,3100,WINDSOR RE-4,8459,RANGE VIEW ELEMENTARY,714,36.5,19.56
62,WELD,3100,WINDSOR RE-4,8886,TOZER ELEMENTARY SCHOOL,448,28.3,15.83
62,WELD,3100,WINDSOR RE-4,9393,WINDSOR CHARTER ACADEMY MIDDLE AND EARLY COLLEGE HIGH SCHOOL,481,27.6888,17.37
62,WELD,3100,WINDSOR RE-4,9665,WINDSOR CHARTER ACADEMY ELEMENTARY SCHOOL,652,33.3493,19.55
62,WELD,3100,WINDSOR RE-4,9670,WINDSOR MIDDLE SCHOOL,669,38,17.61
62,WELD,3100,WINDSOR RE-4,9672,WINDSOR HIGH SCHOOL,1495,76.0297,19.66
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,4785,KNOWLEDGE QUEST ACADEMY,406,22.7405,17.85
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5078,LETFORD ELEMENTARY SCHOOL,524,26,20.15
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5896,MILLIKEN ELEMENTARY SCHOOL,583,30,19.43
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,5902,MILLIKEN MIDDLE SCHOOL,753,38.5,19.56
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,6963,PIONEER RIDGE ELEMENTARY SCHOOL,625,32,19.53
62,WELD,3110,JOHNSTOWN-MILLIKEN RE-5J,7490,ROOSEVELT HIGH SCHOOL,1000,45.2162,22.12
62,WELD,3120,GREELEY 6,0052,HEIMAN ELEMENTARY SCHOOL,667,35.8097,18.63
62,WELD,3120,GREELEY 6,0053,WINOGRAD K-8 ELEMENTARY SCHOOL,702,35.5929,19.72
62,WELD,3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,1164,69.63,16.72
62,WELD,3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,601,33.0988,18.16
62,WELD,3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,547,39.1954,13.96
62,WELD,3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,676,35.7935,18.89
62,WELD,3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,1624,56.2327,28.88
62,WELD,3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,525,31.5868,16.62
62,WELD,3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,257,5.11,50.29
62,WELD,3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,1780,100.0406,17.79
62,WELD,3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,536,32.6085,16.44
62,WELD,3120,GREELEY 6,3173,FRED TJARDES SCHOOL OF INNOVATION,119,7.9783,14.92
62,WELD,3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,1487,71.7483,20.73
62,WELD,3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,1694,81.0604,20.90
62,WELD,3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,713,37.8584,18.83
62,WELD,3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,416,29.0434,14.32
62,WELD,3120,GREELEY 6,4425,JEFFERSON JUNIOR/SENIOR HIGH,514,28.6304,17.95
62,WELD,3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,719,41.8314,17.19
62,WELD,3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,502,32.1085,15.63
62,WELD,3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,611,34.5326,17.69
62,WELD,3120,GREELEY 6,5660,S. CHRISTA MCAULIFFE STEM ACADEMY,720,36.3725,19.80
62,WELD,3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,522,29.9454,17.43
62,WELD,3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,469,25.5434,18.36
62,WELD,3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,1216,55.6019,21.87
62,WELD,3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,559,35.3407,15.82
62,WELD,3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,551,29.5106,18.67
62,WELD,3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,445,25.8287,17.23
62,WELD,3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,686,42.3834,16.19
62,WELD,3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,449,23.0401,19.49
62,WELD,3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,448,25.4083,17.63
62,WELD,3120,GREELEY 6,9611,WEST RIDGE ACADEMY,406,22.1917,18.30
62,WELD,3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,348,26.5829,13.09
62,WELD,3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,491,33.8329,14.51
62,WELD,3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,256,20.8329,12.29
62,WELD,3140,WELD COUNTY S/D RE-8,3066,FORT LUPTON MIDDLE SCHOOL,495,29.4493,16.81
62,WELD,3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,627,37.4657,16.74
62,WELD,3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,540,29.9644,18.02
62,WELD,3140,WELD COUNTY S/D RE-8,7219,QUEST ACADEMY AT DACONO,191,11.0609,17.27
62,WELD,3140,WELD COUNTY S/D RE-8,8930,TWOMBLY ELEMENTARY SCHOOL,575,32.2356,17.84
62,WELD,3145,AULT-HIGHLAND RE-9,3958,HIGHLAND ELEMENTARY SCHOOL,428,25.6875,16.66
62,WELD,3145,AULT-HIGHLAND RE-9,3961,HIGHLAND MIDDLE SCHOOL,215,15.5854,13.79
62,WELD,3145,AULT-HIGHLAND RE-9,3962,HIGHLAND HIGH SCHOOL,269,20.8381,12.91
62,WELD,3146,BRIGGSDALE RE-10,1008,BRIGGSDALE ELEMENTARY SCHOOL,74,8.161,9.07
62,WELD,3146,BRIGGSDALE RE-10,1012,BRIGGSDALE UNDIVIDED HIGH SCHOOL,102,10.7607,9.48
62,WELD,3147,PRAIRIE RE-11,7154,PRAIRIE ELEMENTARY SCHOOL,107,8.3605,12.80
62,WELD,3147,PRAIRIE RE-11,7156,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,98,8.9299,10.97
62,WELD,3148,PAWNEE RE-12,6812,PAWNEE SCHOOL PK-12,88,16.8647,5.22
63,YUMA,3200,YUMA 1,5221,LITTLE INDIANS PRESCHOOL,60,1,60.00
63,YUMA,3200,YUMA 1,9791,YUMA MIDDLE SCHOOL,242,20.25,11.95
63,YUMA,3200,YUMA 1,9795,KENNETH P MORRIS ELEMENTARY SCHOOL,305,23.5894,12.93
63,YUMA,3200,YUMA 1,9799,YUMA HIGH SCHOOL,224,19.375,11.56
63,YUMA,3210,WRAY RD-2,9725,WRAY ELEMENTARY SCHOOL,329,21.58,15.25
63,YUMA,3210,WRAY RD-2,9729,BUCHANAN MIDDLE SCHOOL,222,17.0672,13.01
63,YUMA,3210,WRAY RD-2,9733,WRAY HIGH SCHOOL,171,15.1754,11.27
63,YUMA,3220,IDALIA RJ-3,4227,IDALIA ELEMENTARY SCHOOL,130,9.56,13.60
63,YUMA,3220,IDALIA RJ-3,4231,IDALIA JUNIOR-SENIOR HIGH SCHOOL,86,6.5796,13.07
63,YUMA,3230,LIBERTY J-4,5123,LIBERTY SCHOOL,72,10.1388,7.10
90,COLORADO BOCS,9035,CENTENNIAL BOCES,1607,CENTENNIAL BOCES HIGH SCHOOL,129,5.3569,24.08
90,COLORADO BOCS,9035,CENTENNIAL BOCES,3997,INNOVATIVE CONNECTIONS HIGH SCHOOL,41,5.1143,8.02
90,COLORADO BOCS,9050,SAN JUAN BOCES,8121,SOUTHWEST COLORADO E-SCHOOL,61,0.125,488.00
90,COLORADO BOCS,9130,EXPEDITIONARY BOCES,2840,ROCKY MOUNTAIN SCHOOL OF EXPEDITIONARY LEARNING,389,30.5163,12.75
90,COLORADO BOCS,9170,COLORADO DIGITAL BOCES,1550,COLORADO PREP ACADEMY,1631,41.75,39.07
90,COLORADO BOCS,9170,COLORADO DIGITAL BOCES,6971,PIKES PEAK ONLINE SCHOOL,615,19.25,31.95
90,COLORADO BOCS,9175,COLORADO RIVER BOCES,6134,YAMPAH MOUNTAIN SCHOOL,153,11.7475,13.02
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0015,ACADEMY OF CHARTER SCHOOLS,1887,89.6804,21.04
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0035,FRONTIER CHARTER ACADEMY,43,3.4344,12.52
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0075,ANIMAS HIGH SCHOOL,258,17.9045,14.41
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0653,STONE CREEK SCHOOL,310,20.7595,14.93
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0654,THE PINNACLE CHARTER SCHOOL ELEMENTARY,951,48,19.81
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0655,HIGH POINT ACADEMY,751,33.6534,22.32
98,NONE,8001,CHARTER SCHOOL INSTITUTE,0657,T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,231,14.5258,15.90
