County Code,County Name,District Code,District Name,School  Code,School Name,PK-12 Student Enrollment,Teacher FTE,Pupil/Teacher Ratio,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,9149,VISTA CHARTER SCHOOL,156,7.00,22.29,,,,,,,,,,,,,
43,MONTROSE,2190,WEST END RE-2,6196,NATURITA ELEMENTARY & MIDDLE SCHOOL,173,11.43,15.14,,,,,,,,,,,,,
43,MONTROSE,2190,WEST END RE-2,6436,NUCLA HIGH SCHOOL,53,7.12,7.45,,,,,,,,,,,,,
43,MONTROSE,2190,WEST END RE-2,6718,PARADOX VALLEY CHARTER SCHOOL,69,5.15,13.41,,,,,,,,,,,,,
44,MORGAN,2395,BRUSH RE-2(J),1094,BRUSH MIDDLE SCHOOL,220,15.25,14.43,,,,,,,,,,,,,
44,MORGAN,2395,BRUSH RE-2(J),1096,BRUSH HIGH SCHOOL,434,25.03,17.34,,,,,,,,,,,,,
44,MORGAN,2395,BRUSH RE-2(J),1438,BEAVER VALLEY ELEMENTARY SCHOOL,431,27.00,15.96,,,,,,,,,,,,,
44,MORGAN,2395,BRUSH RE-2(J),8832,THOMSON PRIMARY SCHOOL,399,24.04,16.60,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,0492,BAKER CENTRAL SCHOOL,418,26.89,15.54,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,1850,COLUMBINE ELEMENTARY SCHOOL,278,21.59,12.88,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,3074,FORT MORGAN MIDDLE SCHOOL,438,32.32,13.55,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,888,47.47,18.71,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,3620,GREEN ACRES ELEMENTARY SCHOOL,315,22.90,13.76,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,5180,LINCOLN HIGH SCHOOL,44,4.00,11.00,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,6954,PIONEER ELEMENTARY SCHOOL,318,23.99,13.25,,,,,,,,,,,,,
44,MORGAN,2405,FORT MORGAN RE-3,7856,SHERMAN EARLY CHILDHOOD CENTER,443,22.00,20.14,,,,,,,,,,,,,
44,MORGAN,2505,WELDON VALLEY RE-20(J),9352,WELDON VALLEY ELEMENTARY SCHOOL,142,8.61,16.49,,,,,,,,,,,,,
44,MORGAN,2505,WELDON VALLEY RE-20(J),9356,WELDON VALLEY JUNIOR HIGH SCHOOL,35,2.98,11.75,,,,,,,,,,,,,
44,MORGAN,2505,WELDON VALLEY RE-20(J),9360,WELDON VALLEY HIGH SCHOOL,70,5.52,12.69,,,,,,,,,,,,,
44,MORGAN,2515,WIGGINS RE-50(J),9263,WIGGINS MIDDLE SCHOOL,116,7.22,16.06,,,,,,,,,,,,,
44,MORGAN,2515,WIGGINS RE-50(J),9576,WIGGINS ELEMENTARY SCHOOL,292,18.23,16.02,,,,,,,,,,,,,
44,MORGAN,2515,WIGGINS RE-50(J),9582,WIGGINS HIGH SCHOOL,150,11.26,13.32,,,,,,,,,,,,,
45,OTERO,2520,EAST OTERO R-1,4841,LA JUNTA INTERMEDIATE SCHOOL,428,27.21,15.73,,,,,,,,,,,,,
45,OTERO,2520,EAST OTERO R-1,4843,LA JUNTA PRIMARY SCHOOL,320,21.33,15.00,,,,,,,,,,,,,
45,OTERO,2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,542,29.03,18.67,,,,,,,,,,,,,
45,OTERO,2530,ROCKY FORD R-2,5114,JEFFERSON INTERMEDIATE SCHOOL,253,17.15,14.75,,,,,,,,,,,,,
45,OTERO,2530,ROCKY FORD R-2,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,361,26.63,13.56,,,,,,,,,,,,,
45,OTERO,2530,ROCKY FORD R-2,9264,WASHINGTON PRIMARY SCHOOL,208,15.34,13.56,,,,,,,,,,,,,
45,OTERO,2535,MANZANOLA 3J,5498,MANZANOLA ELEMENTARY SCHOOL,72,9.07,7.94,,,,,,,,,,,,,
45,OTERO,2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,61,7.89,7.73,,,,,,,,,,,,,
45,OTERO,2540,FOWLER R-4J,0056,FOWLER ELEMENTARY SCHOOL,198,22.57,8.77,,,,,,,,,,,,,
45,OTERO,2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,66,6.31,10.47,,,,,,,,,,,,,
45,OTERO,2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,123,12.90,9.53,,,,,,,,,,,,,
45,OTERO,2560,CHERAW 31,1546,CHERAW SCHOOL,213,19.73,10.80,,,,,,,,,,,,,
45,OTERO,2570,SWINK 33,8452,SWINK ELEMENTARY SCHOOL,205,14.51,14.13,,,,,,,,,,,,,
45,OTERO,2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,176,12.96,13.58,,,,,,,,,,,,,
46,OURAY,2580,OURAY R-1,6596,OURAY ELEMENTARY SCHOOL,100,12.31,8.13,,,,,,,,,,,,,
46,OURAY,2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,32,3.88,8.24,,,,,,,,,,,,,
46,OURAY,2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,56,9.79,5.72,,,,,,,,,,,,,
46,OURAY,2590,RIDGWAY R-2,7342,RIDGWAY ELEMENTARY SCHOOL,170,13.93,12.21,,,,,,,,,,,,,
46,OURAY,2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL,84,7.80,10.77,,,,,,,,,,,,,
46,OURAY,2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,102,9.22,11.06,,,,,,,,,,,,,
47,PARK,2600,PLATTE CANYON 1,7042,DEER CREEK ELEMENTARY SCHOOL,495,28.20,17.56,,,,,,,,,,,,,
47,PARK,2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,317,18.02,17.59,,,,,,,,,,,,,
47,PARK,2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL,243,17.13,14.18,,,,,,,,,,,,,
47,PARK,2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,25,2.00,12.50,,,,,,,,,,,,,
47,PARK,2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,121,9.37,12.92,,,,,,,,,,,,,
47,PARK,2610,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL,105,5.73,18.32,,,,,,,,,,,,,
47,PARK,2610,PARK COUNTY RE-2,8114,EDITH TETER ELEMENTARY SCHOOL,256,17.50,14.63,,,,,,,,,,,,,
47,PARK,2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,110,9.94,11.06,,,,,,,,,,,,,
48,PHILLIPS,2620,HOLYOKE RE-1J,2686,HOLYOKE ALTERNATIVE SCHOOL,7,0.88,8.00,,,,,,,,,,,,,
48,PHILLIPS,2620,HOLYOKE RE-1J,4076,HOLYOKE ELEMENTARY SCHOOL,335,24.88,13.47,,,,,,,,,,,,,
48,PHILLIPS,2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,252,19.18,13.14,,,,,,,,,,,,,
48,PHILLIPS,2630,HAXTUN RE-2J,3846,HAXTUN ELEMENTARY SCHOOL,244,17.11,14.26,,,,,,,,,,,,,
48,PHILLIPS,2630,HAXTUN RE-2J,3850,HAXTUN HIGH SCHOOL,92,8.47,10.86,,,,,,,,,,,,,
49,PITKIN,2640,ASPEN 1,0042,ASPEN COMMUNITY CHARTER SCHOOL,134,12.38,10.82,,,,,,,,,,,,,
49,PITKIN,2640,ASPEN 1,0428,ASPEN ELEMENTARY SCHOOL,508,45.11,11.26,,,,,,,,,,,,,
49,PITKIN,2640,ASPEN 1,0430,ASPEN MIDDLE SCHOOL,462,41.35,11.17,,,,,,,,,,,,,
49,PITKIN,2640,ASPEN 1,0432,ASPEN HIGH SCHOOL,567,44.16,12.84,,,,,,,,,,,,,
49,PITKIN,2640,ASPEN 1,0447,ASPEN PRE-SCHOOL,56,1.01,55.70,,,,,,,,,,,,,
50,PROWERS,2650,GRANADA RE-1,3542,GRANADA ELEMENTARY SCHOOL,129,9.42,13.69,,,,,,,,,,,,,
50,PROWERS,2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,85,9.81,8.67,,,,,,,,,,,,,
50,PROWERS,2660,LAMAR RE-2,0200,ALTA VISTA CHARTER SCHOOL,122,9.78,12.47,,,,,,,,,,,,,
50,PROWERS,2660,LAMAR RE-2,4956,LAMAR MIDDLE SCHOOL,337,22.53,14.96,,,,,,,,,,,,,
50,PROWERS,2660,LAMAR RE-2,4960,LAMAR HIGH SCHOOL,404,24.64,16.40,,,,,,,,,,,,,
50,PROWERS,2660,LAMAR RE-2,5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,125,3.77,33.19,,,,,,,,,,,,,
50,PROWERS,2660,LAMAR RE-2,6794,PARKVIEW ELEMENTARY SCHOOL,281,22.00,12.77,,,,,,,,,,,,,
50,PROWERS,2660,LAMAR RE-2,9268,WASHINGTON ELEMENTARY SCHOOL,309,23.00,13.43,,,,,,,,,,,,,
50,PROWERS,2670,HOLLY RE-3,4058,HOLLY HIGH SCHOOL,88,7.20,12.22,,,,,,,,,,,,,
50,PROWERS,2670,HOLLY RE-3,4069,HOLLY JUNIOR HIGH SCHOOL,45,3.35,13.44,,,,,,,,,,,,,
50,PROWERS,2670,HOLLY RE-3,7794,HOLLY ELEMENTARY SCHOOL,160,13.34,11.99,,,,,,,,,,,,,
50,PROWERS,2680,WILEY RE-13 JT,9604,WILEY ELEMENTARY SCHOOL,141,11.28,12.50,,,,,,,,,,,,,
50,PROWERS,2680,WILEY RE-13 JT,9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,121,11.92,10.15,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,0738,BELMONT ELEMENTARY SCHOOL,542,26.70,20.30,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,0756,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,388,25.20,15.40,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,0822,BESSEMER ELEMENTARY SCHOOL,423,26.36,16.05,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,0860,BEULAH HEIGHTS ELEMENTARY SCHOOL,394,24.55,16.05,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,0954,BRADFORD ELEMENTARY SCHOOL,427,27.70,15.42,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,1304,CARLILE ELEMENTARY SCHOOL,318,20.70,15.36,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,1402,CENTENNIAL HIGH SCHOOL,1268,67.34,18.83,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,1454,CENTRAL HIGH SCHOOL,760,43.81,17.35,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,1488,CHAVEZ/HUERTA K-12 PREPARATORY ACADEMY,1033,63.54,16.26,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,1504,GOODNIGHT ELEMENTARY SCHOOL,705,34.65,20.35,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,1828,COLUMBIAN ELEMENTARY SCHOOL,371,23.90,15.52,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,2096,CORWIN INTERNATIONAL MAGNET SCHOOL,616,30.00,20.54,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,2394,EAST HIGH SCHOOL,1164,61.19,19.02,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,2438,EVA R BACA ELEMENTARY SCHOOL,333,22.65,14.70,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,400,21.50,18.60,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,3206,HEROES MIDDLE SCHOOL,265,21.33,12.42,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,3724,HAAFF ELEMENTARY SCHOOL,373,18.16,20.54,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,3924,HERITAGE ELEMENTARY SCHOOL,428,22.40,19.11,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,3976,HIGHLAND PARK ELEMENTARY SCHOOL,626,30.95,20.23,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,4302,IRVING ELEMENTARY SCHOOL,389,23.32,16.68,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,4376,RISLEY INTERNATIONAL ACADEMY OF INNOVATION,358,32.59,10.99,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,5048,PUEBLO ACADEMY OF ARTS,538,38.45,13.99,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,5916,MINNEQUA ELEMENTARY SCHOOL,464,24.65,18.82,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,6132,MORTON ELEMENTARY SCHOOL,602,29.70,20.27,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,6399,NORTHMOOR PRESCHOOL,31,1.00,31.00,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,6770,PARK VIEW ELEMENTARY SCHOOL,443,25.76,17.19,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,452,27.04,16.71,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,7481,RONCALLI STEM ACADEMY,366,35.29,10.37,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,8030,HEROES ACADEMY PREK-5,283,21.50,13.16,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,8082,SOUTH HIGH SCHOOL,1292,67.40,19.17,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,8116,SOUTH PARK ELEMENTARY SCHOOL,348,19.17,18.15,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,8402,SUNSET PARK ELEMENTARY SCHOOL,527,25.50,20.67,,,,,,,,,,,,,
51,PUEBLO,2690,PUEBLO CITY 60,9188,W H HEATON MIDDLE SCHOOL,738,39.80,18.54,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,0025,SKY VIEW MIDDLE SCHOOL,618,29.50,20.95,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,0026,DESERT SAGE ELEMENTARY SCHOOL,427,22.75,18.77,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,0472,AVONDALE ELEMENTARY SCHOOL,207,16.38,12.64,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,0852,BEULAH ELEMENTARY SCHOOL,92,7.25,12.69,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,0856,BEULAH MIDDLE SCHOOL,62,3.61,17.17,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,1377,CEDAR RIDGE ELEMENTARY SCHOOL,512,23.83,21.48,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,5990,70 ONLINE,163,5.00,32.60,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,6354,NORTH MESA ELEMENTARY SCHOOL,425,22.50,18.89,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7086,PLEASANT VIEW MIDDLE SCHOOL,384,21.18,18.13,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7153,PRAIRIE WINDS ELEMENTARY SCHOOL,556,27.53,20.20,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7208,PUEBLO COUNTY HIGH SCHOOL,865,40.42,21.40,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7210,LIBERTY POINT ELEMENTARY SCHOOL,328,18.00,18.22,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7212,LIBERTY POINT INTERNATIONAL SCHOOL,470,26.67,17.63,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7214,PUEBLO WEST HIGH SCHOOL,1343,61.00,22.02,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7530,RYE ELEMENTARY SCHOOL,358,18.03,19.86,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7532,CRAVER MIDDLE SCHOOL,166,9.56,17.37,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7534,RYE HIGH SCHOOL,254,16.06,15.81,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7879,SWALLOWS CHARTER ACADEMY HIGH SCHOOL,147,5.64,26.05,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,7886,SIERRA VISTA ELEMENTARY SCHOOL,494,23.33,21.17,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,8110,SOUTH MESA ELEMENTARY SCHOOL,448,23.23,19.28,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,8420,SWALLOWS CHARTER ACADEMY,409,19.06,21.46,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,8810,THE CONNECT CHARTER SCHOOL,270,12.50,21.60,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,9130,VINELAND ELEMENTARY SCHOOL,271,19.75,13.72,,,,,,,,,,,,,
51,PUEBLO,2700,PUEBLO COUNTY 70,9134,VINELAND MIDDLE SCHOOL,313,13.00,24.08,,,,,,,,,,,,,
52,RIO BLANCO,2710,MEEKER RE1,5750,MEEKER ELEMENTARY SCHOOL,378,20.48,18.46,,,,,,,,,,,,,
52,RIO BLANCO,2710,MEEKER RE1,5754,BARONE MIDDLE SCHOOL,138,9.01,15.32,,,,,,,,,,,,,
52,RIO BLANCO,2710,MEEKER RE1,5762,MEEKER HIGH SCHOOL,191,12.61,15.14,,,,,,,,,,,,,
52,RIO BLANCO,2720,RANGELY RE-4,7268,PARKVIEW ELEMENTARY SCHOOL,330,18.94,17.42,,,,,,,,,,,,,
52,RIO BLANCO,2720,RANGELY RE-4,7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,216,18.24,11.85,,,,,,,,,,,,,
53,RIO GRANDE,2730,DEL NORTE C-7,2148,DEL NORTE MIDDLE SCHOOL,123,10.93,11.26,,,,,,,,,,,,,
53,RIO GRANDE,2730,DEL NORTE C-7,2150,DEL NORTE HIGH SCHOOL,136,12.03,11.31,,,,,,,,,,,,,
53,RIO GRANDE,2730,DEL NORTE C-7,8960,UNDERWOOD ELEMENTARY SCHOOL,167,14.11,11.83,,,,,,,,,,,,,
53,RIO GRANDE,2740,MONTE VISTA C-8,5579,MARSH ELEMENTARY SCHOOL,149,11.33,13.15,,,,,,,,,,,,,
53,RIO GRANDE,2740,MONTE VISTA C-8,6030,BYRON SYRING DELTA CENTER,33,2.15,15.33,,,,,,,,,,,,,
53,RIO GRANDE,2740,MONTE VISTA C-8,6036,BILL METZ ELEMENTARY SCHOOL,399,28.55,13.98,,,,,,,,,,,,,
53,RIO GRANDE,2740,MONTE VISTA C-8,6044,MONTE VISTA MIDDLE SCHOOL,235,16.79,14.00,,,,,,,,,,,,,
53,RIO GRANDE,2740,MONTE VISTA C-8,6046,MONTE VISTA SENIOR HIGH SCHOOL,274,20.52,13.35,,,,,,,,,,,,,
53,RIO GRANDE,2740,MONTE VISTA C-8,6520,MONTE VISTA ON-LINE ACADEMY,97,3.15,30.77,,,,,,,,,,,,,
53,RIO GRANDE,2750,SARGENT RE-33J,7660,SARGENT ELEMENTARY SCHOOL,208,18.18,11.44,,,,,,,,,,,,,
53,RIO GRANDE,2750,SARGENT RE-33J,7664,SARGENT SENIOR HIGH SCHOOL,128,9.62,13.30,,,,,,,,,,,,,
53,RIO GRANDE,2750,SARGENT RE-33J,7668,SARGENT JUNIOR HIGH SCHOOL,70,4.53,15.44,,,,,,,,,,,,,
54,ROUTT,2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,195,15.47,12.60,,,,,,,,,,,,,
54,ROUTT,2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,98,7.33,13.37,,,,,,,,,,,,,
54,ROUTT,2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,110,14.75,7.46,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,4812,STEAMBOAT SPRINGS EARLY CHILDHOOD CENTER,47,1.98,23.76,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,6363,NORTH ROUTT CHARTER SCHOOL,95,6.41,14.82,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8208,SODA CREEK ELEMENTARY SCHOOL,579,40.06,14.46,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,589,38.51,15.29,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8212,STEAMBOAT SPRINGS HIGH SCHOOL,715,43.13,16.58,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,519,38.50,13.48,,,,,,,,,,,,,
54,ROUTT,2770,STEAMBOAT SPRINGS RE-2,9757,YAMPA VALLEY HIGH SCHOOL,19,3.05,6.22,,,,,,,,,,,,,
54,ROUTT,2780,SOUTH ROUTT RE 3,8048,SOROCO MIDDLE SCHOOL,84,7.73,10.87,,,,,,,,,,,,,
54,ROUTT,2780,SOUTH ROUTT RE 3,8050,SOROCO HIGH SCHOOL,101,11.16,9.05,,,,,,,,,,,,,
54,ROUTT,2780,SOUTH ROUTT RE 3,8120,SOUTH ROUTT ELEMENTARY SCHOOL,140,13.62,10.28,,,,,,,,,,,,,
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,53,8.89,5.96,,,,,,,,,,,,,
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,34,3.32,10.23,,,,,,,,,,,,,
55,SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,47,5.01,9.37,,,,,,,,,,,,,
55,SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,82,9.76,8.41,,,,,,,,,,,,,
55,SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,128,15.25,8.39,,,,,,,,,,,,,
55,SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,5,0.39,12.91,,,,,,,,,,,,,
55,SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,9,0.39,23.24,,,,,,,,,,,,,
55,SAGUACHE,2810,CENTER 26 JT,1412,HASKIN ELEMENTARY SCHOOL,330,23.65,13.95,,,,,,,,,,,,,
55,SAGUACHE,2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,138,9.71,14.22,,,,,,,,,,,,,
55,SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,166,13.75,12.08,,,,,,,,,,,,,
56,SAN JUAN,2820,SILVERTON 1,7900,SILVERTON ELEMENTARY SCHOOL,42,5.28,7.96,,,,,,,,,,,,,
56,SAN JUAN,2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,17,3.23,5.26,,,,,,,,,,,,,
56,SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,15,3.64,4.12,,,,,,,,,,,,,
57,SAN MIGUEL,2830,TELLURIDE R-1,8786,TELLURIDE ELEMENTARY SCHOOL,555,43.94,12.63,,,,,,,,,,,,,
57,SAN MIGUEL,2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,136,10.93,12.45,,,,,,,,,,,,,
57,SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,244,18.44,13.23,,,,,,,,,,,,,
57,SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,267,23.13,11.55,,,,,,,,,,,,,
58,SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,381,16.50,23.09,,,,,,,,,,,,,
58,SEDGWICK,2862,JULESBURG RE-1,4488,JULESBURG ELEMENTARY SCHOOL,177,12.50,14.16,,,,,,,,,,,,,
58,SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,101,7.50,13.47,,,,,,,,,,,,,
58,SEDGWICK,2865,REVERE SCHOOL DISTRICT,7050,REVERE ELEMENTARY,72,8.78,8.20,,,,,,,,,,,,,
58,SEDGWICK,2865,REVERE SCHOOL DISTRICT,7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,60,7.46,8.04,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8370,DILLON VALLEY ELEMENTARY SCHOOL,444,29.79,14.90,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8372,BRECKENRIDGE ELEMENTARY SCHOOL,235,14.49,16.22,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8374,FRISCO ELEMENTARY SCHOOL,252,16.20,15.56,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8375,SNOWY PEAKS HIGH SCHOOL,39,4.12,9.46,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8376,SILVERTHORNE ELEMENTARY SCHOOL,363,24.96,14.54,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8377,SUMMIT MIDDLE SCHOOL,744,48.36,15.38,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8378,SUMMIT HIGH SCHOOL,832,45.24,18.39,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8385,SUMMIT COVE ELEMENTARY SCHOOL,297,20.28,14.65,,,,,,,,,,,,,
59,SUMMIT,3000,SUMMIT RE-1,8993,UPPER BLUE ELEMENTARY SCHOOL,300,18.55,16.17,,,,,,,,,,,,,
60,TELLER,3010,CRIPPLE CREEK-VICTOR RE-1,2024,CRIPPLE CREEK-VICTOR JUNIOR-SENIOR HIGH SCHOOL,146,15.00,9.73,,,,,,,,,,,,,
60,TELLER,3010,CRIPPLE CREEK-VICTOR RE-1,9080,CRESSON ELEMENTARY SCHOOL,211,12.15,17.37,,,,,,,,,,,,,
60,TELLER,3020,WOODLAND PARK RE-2,8379,SUMMIT ELEMENTARY SCHOOL,362,22.27,16.26,,,,,,,,,,,,,
60,TELLER,3020,WOODLAND PARK RE-2,9692,GATEWAY ELEMENTARY SCHOOL,344,21.93,15.69,,,,,,,,,,,,,
